Front,Back,Right,LeftRPM,RightRPM,Command
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,2,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,4,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,3,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
255,255,255,0.0,0.0,1,HUMAN
59,105,236,0.0,0.0,1,HUMAN
59,105,239,0.0,30.0,1,HUMAN
64,105,239,0.0,30.0,1,HUMAN
64,105,239,0.0,30.0,1,HUMAN
53,105,236,0.0,30.0,1,HUMAN
53,106,236,0.0,120.0,1,HUMAN
53,106,236,0.0,90.0,1,HUMAN
20,106,236,0.0,30.0,2,RULE
20,106,236,0.0,30.0,2,RULE
20,106,236,0.0,30.0,2,RULE
20,106,236,0.0,30.0,2,RULE
20,106,236,0.0,30.0,2,RULE
20,76,236,0.0,390.0,2,RULE
50,106,236,0.0,0.0,1,HUMAN
66,106,235,0.0,0.0,1,HUMAN
66,105,235,0.0,30.0,1,HUMAN
66,105,236,0.0,150.0,1,HUMAN
70,105,236,0.0,30.0,1,HUMAN
70,105,93,0.0,30.0,1,HUMAN
56,105,93,0.0,30.0,1,HUMAN
56,76,235,0.0,30.0,1,HUMAN
62,76,235,0.0,30.0,1,HUMAN
62,75,235,0.0,30.0,1,HUMAN
26,75,92,0.0,30.0,1,HUMAN
26,105,92,0.0,0.0,1,HUMAN
26,105,90,0.0,0.0,1,HUMAN
13,105,90,0.0,180.0,2,RULE
13,105,90,0.0,180.0,2,RULE
13,105,90,0.0,180.0,2,RULE
13,105,90,0.0,180.0,2,RULE
13,105,90,0.0,180.0,2,RULE
13,76,90,0.0,0.0,2,RULE
43,76,240,0.0,0.0,2,RULE
43,106,235,0.0,0.0,2,RULE
14,106,235,0.0,60.0,2,RULE
55,105,91,0.0,0.0,1,HUMAN
55,105,90,0.0,30.0,1,HUMAN
55,105,90,0.0,90.0,1,HUMAN
55,77,90,0.0,90.0,1,HUMAN
58,77,91,0.0,30.0,1,HUMAN
58,77,91,0.0,30.0,1,HUMAN
58,77,92,0.0,120.0,1,HUMAN
22,77,92,0.0,30.0,2,RULE
22,77,92,0.0,30.0,2,RULE
22,77,92,0.0,30.0,2,RULE
22,77,92,0.0,30.0,2,RULE
22,77,92,0.0,30.0,2,RULE
22,106,92,0.0,300.0,2,RULE
22,106,235,30.0,0.0,2,RULE
5,105,235,0.0,0.0,2,RULE
5,105,236,0.0,60.0,2,RULE
6,105,236,0.0,30.0,2,RULE
6,106,236,0.0,0.0,2,RULE
7,106,236,0.0,0.0,2,RULE
7,106,236,0.0,30.0,2,RULE
8,106,236,0.0,60.0,2,RULE
8,75,236,0.0,30.0,2,RULE
8,75,235,0.0,0.0,2,RULE
7,76,235,0.0,30.0,2,RULE
7,76,235,0.0,0.0,2,RULE
7,76,235,0.0,150.0,2,RULE
7,76,235,0.0,0.0,2,RULE
7,76,235,0.0,0.0,2,RULE
7,75,235,0.0,0.0,2,RULE
7,75,236,0.0,30.0,2,RULE
20,76,236,0.0,0.0,4,RULE
20,76,236,0.0,60.0,4,RULE
45,76,236,0.0,90.0,4,RULE
36,105,235,0.0,0.0,2,HUMAN
46,105,235,0.0,30.0,2,HUMAN
46,105,235,0.0,0.0,2,HUMAN
38,105,237,0.0,30.0,2,HUMAN
38,76,237,0.0,60.0,2,HUMAN
38,76,235,0.0,0.0,2,HUMAN
45,77,235,0.0,30.0,2,HUMAN
45,77,234,0.0,60.0,2,HUMAN
40,77,234,0.0,0.0,2,HUMAN
40,76,236,0.0,30.0,2,HUMAN
42,76,236,0.0,60.0,2,HUMAN
42,76,236,0.0,30.0,2,HUMAN
40,76,234,0.0,0.0,3,HUMAN
40,75,234,0.0,0.0,3,HUMAN
39,75,235,0.0,0.0,3,HUMAN
39,75,235,0.0,30.0,3,HUMAN
39,75,234,0.0,60.0,3,HUMAN
39,76,234,0.0,0.0,3,HUMAN
39,76,235,0.0,30.0,3,HUMAN
41,76,235,0.0,30.0,3,HUMAN
41,75,235,0.0,60.0,3,HUMAN
41,75,235,0.0,30.0,3,HUMAN
39,76,235,0.0,0.0,4,HUMAN
40,76,235,0.0,0.0,4,HUMAN
40,31,235,0.0,30.0,4,HUMAN
40,8,234,0.0,90.0,4,HUMAN
41,75,234,0.0,30.0,4,HUMAN
41,75,235,0.0,0.0,4,HUMAN
42,75,235,0.0,30.0,4,HUMAN
32,76,235,0.0,0.0,1,HUMAN
32,76,234,0.0,0.0,1,HUMAN
32,76,234,0.0,0.0,1,HUMAN
32,75,235,0.0,60.0,1,HUMAN
32,75,235,0.0,0.0,1,HUMAN
32,75,235,0.0,60.0,1,HUMAN
32,75,235,0.0,0.0,1,HUMAN
35,75,235,0.0,60.0,1,HUMAN
35,75,234,0.0,30.0,1,HUMAN
32,75,234,0.0,0.0,1,HUMAN
32,76,235,0.0,0.0,1,HUMAN
33,76,235,0.0,0.0,1,HUMAN
33,75,235,0.0,120.0,1,HUMAN
37,75,234,0.0,0.0,1,HUMAN
37,105,234,0.0,60.0,1,HUMAN
37,105,235,0.0,0.0,1,HUMAN
34,76,235,0.0,60.0,1,HUMAN
34,76,235,0.0,60.0,1,HUMAN
32,76,235,0.0,0.0,1,HUMAN
32,76,235,0.0,0.0,1,HUMAN
32,76,236,0.0,0.0,4,HUMAN
33,76,234,0.0,0.0,4,HUMAN
33,76,234,0.0,30.0,4,HUMAN
33,76,235,0.0,30.0,4,HUMAN
33,75,235,0.0,30.0,4,HUMAN
33,75,235,0.0,30.0,4,HUMAN
32,75,235,0.0,30.0,4,HUMAN
32,76,234,0.0,30.0,4,HUMAN
32,76,234,0.0,90.0,4,HUMAN
32,75,234,0.0,30.0,4,HUMAN
43,75,236,0.0,30.0,4,HUMAN
43,75,236,0.0,120.0,4,HUMAN
43,75,235,0.0,30.0,4,HUMAN
32,76,234,0.0,0.0,2,HUMAN
33,76,234,0.0,0.0,2,HUMAN
33,76,235,0.0,0.0,2,HUMAN
37,76,235,0.0,0.0,2,HUMAN
37,105,235,0.0,30.0,2,HUMAN
37,105,235,0.0,30.0,2,HUMAN
37,75,235,0.0,0.0,2,HUMAN
37,75,235,0.0,30.0,2,HUMAN
34,75,235,0.0,60.0,2,HUMAN
34,75,235,0.0,0.0,2,HUMAN
32,75,235,0.0,0.0,2,HUMAN
32,75,235,0.0,30.0,2,HUMAN
255,34,53,0.0,0.0,1,HUMAN
255,34,53,0.0,0.0,1,HUMAN
255,88,53,0.0,0.0,1,HUMAN
255,88,53,0.0,0.0,1,HUMAN
255,88,53,0.0,0.0,1,HUMAN
255,46,48,0.0,900.0,1,HUMAN
181,46,48,0.0,120.0,1,HUMAN
181,61,48,0.0,0.0,1,HUMAN
163,61,42,0.0,330.0,1,HUMAN
163,72,42,0.0,330.0,1,HUMAN
163,72,38,0.0,240.0,1,HUMAN
146,72,38,0.0,330.0,1,HUMAN
146,88,31,0.0,300.0,1,HUMAN
74,88,31,0.0,720.0,1,HUMAN
74,104,31,0.0,90.0,1,HUMAN
112,104,33,120.0,360.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
112,122,33,0.0,570.0,1,HUMAN
3,5,3,0.0,0.0,1,HUMAN
83,255,3,390.0,0.0,1,HUMAN
79,255,20,0.0,0.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,1,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
79,255,20,0.0,210.0,2,HUMAN
